1-ZCRm,2-Energym,3-EnergyEntropym,4-SpectralCentroidm,5-SpectralSpreadm,6-SpectralEntropym,7-SpectralFluxm,8-SpectralRolloffm,9-MFCCs1m,10-MFCCs2m,11-MFCCs3m,12-MFCCs4m,13-MFCCs5m,14-MFCCs6m,15-MFCCs7m,16-MFCCs8m,17-MFCCs9m,18-MFCCs10m,19-MFCCs11m,20-MFCCs12m,21-MFCCs13m,22-ChromaVector1m,23-ChromaVector2m,24-ChromaVector3m,25-ChromaVector4m,26-ChromaVector5m,27-ChromaVector6m,28-ChromaVector7m,29-ChromaVector8m,30-ChromaVector9m,31-ChromaVector10m,32-ChromaVector11m,33-ChromaVector12m,34-ChromaDeviationm,35-ZCRstd,36-Energystd,37-EnergyEntropystd,38-SpectralCentroidstd,39-SpectralSpreadstd,40-SpectralEntropystd,41-SpectralFluxstd,42-SpectralRolloffstd,43-MFCCs1std,44-MFCCs2std,45-MFCCs3std,46-MFCCs4std,47-MFCCs5std,48-MFCCs6std,49-MFCCs7std,50-MFCCs8std,51-MFCCs9std,52-MFCCs10std,53-MFCCs11std,54-MFCCs12std,55-MFCCs13std,56-ChromaVector1std,57-ChromaVector2std,58-ChromaVector3std,59-ChromaVector4std,60-ChromaVector5std,61-ChromaVector6std,62-ChromaVector7std,63-ChromaVector8std,64-ChromaVector9std,65-ChromaVector10std,66-ChromaVector11std,67-ChromaVector12std,68-ChromaDeviationstd,69-BPM,70-BPMconf,71-BPMessentia,72-bpm_histogram_first_peak_bpm,73-bpm_histogram_first_peak_weight,74-bpm_histogram_second_peak_bpm,75-bpm_histogram_second_peak_spread,76-bpm_histogram_second_peak_weight,77-danceability,78-beats_loudness.mean,79-beats_loudness.stdev,80-onset_rate,81-beats_loudness_band_ratio.mean1,82-beats_loudness_band_ratio.mean2,83-beats_loudness_band_ratio.mean3,84-beats_loudness_band_ratio.mean4,85-beats_loudness_band_ratio.mean5,86-beats_loudness_band_ratio.mean6,87-beats_loudness_band_ratio.stdev1,88-beats_loudness_band_ratio.stdev2,89-beats_loudness_band_ratio.stdev3,90-beats_loudness_band_ratio.stdev4,91-beats_loudness_band_ratio.stdev5,92-beats_loudness_band_ratio.stdev6,genre,artist,track
0.061534593,0.068534089,2.883789869,0.196102844,0.248880093,0.433819383,0.022085014,0.084518006,-24.39303009,2.720881724,0.031678629,0.328023834,0.032769685,0.187375431,-0.033735251,0.056685239,0.056273961,0.078284037,-0.024231885,0.028231139,-0.006817278,0.029317287,0.001994288,0.129795302,0.007493694,0.011474429,0.008647903,0.073619411,0.000825026,0.004958818,0.008836867,0.033686216,0.006302428,0.050176163,0.037625572,0.061437199,0.360656581,0.051554657,0.030824654,0.384271158,0.018699164,0.080279131,1.606906929,0.72227435,0.396880059,0.246151838,0.259392549,0.227727137,0.214108216,0.205060903,0.202453379,0.190297927,0.201227902,0.174573884,0.164280417,0.031575512,0.002427896,0.099216267,0.007979637,0.011468988,0.006822776,0.079436569,0.001144246,0.005554848,0.008404413,0.031368906,0.005696233,0.026552229,120,0.203940633,120.9373093,120,0.5,144,0.416666687,0.028340081,1.621497154,0.179203078,0.122690439,7.482563972,0.754274011,0.161927238,0.093614757,0.017419161,0.009316284,0.020778982,0.344196439,0.250830621,0.168606833,0.055799432,0.031665049,0.049766842,"Indie Dance",no_ip,"Kyoto-Original Mix"
0.071137809,0.068774972,3.071351218,0.221106315,0.258028078,0.539755583,0.009597409,0.111558999,-23.14624405,2.408059895,0.224721824,0.282052268,0.178455682,0.211038967,0.088525683,0.082964793,0.066596562,0.038334261,0.004591067,0.042272364,0.038489914,0.006303948,0.001854792,0.08497701,0.009485794,0.030124538,0.007362897,0.133566883,0.001197398,0.003423827,0.009376409,0.031908295,0.002915513,0.050117821,0.038488808,0.024915594,0.140881181,0.055409371,0.028917323,0.342206622,0.007482304,0.115385821,1.091032591,0.513521831,0.362143276,0.267673086,0.248006846,0.225499001,0.223679543,0.184681136,0.205872992,0.182368617,0.179766908,0.179174408,0.168710384,0.006602603,0.00176481,0.074143686,0.008325145,0.023553006,0.005833534,0.067998804,0.001510628,0.003150479,0.009442086,0.027545905,0.002772283,0.018855462,120,0.14766307,125.969574,126,0.283400834,112,0.5,0.004,1.078459263,0.059281789,0.020558354,7.032610416,0.664307654,0.140908271,0.086368747,0.039007906,0.027138675,0.05967021,0.182724237,0.092761762,0.097876422,0.049329489,0.05445176,0.075649709,"Indie Dance",Colyn,"The Future Is The Past-Original Mix"
0.10223163,0.042900926,3.069782161,0.210103818,0.236523386,0.882330406,0.007581715,0.152602331,-23.11324074,1.815983268,-0.192360135,0.343921051,0.052362466,0.218601604,0.084886056,0.057695178,-0.124839455,0.038690752,0.002532438,0.037746941,0.035105008,0.010179148,0.004607111,0.076689814,0.007922024,0.019822679,0.014723529,0.053526796,0.002039025,0.004289231,0.009473052,0.049132507,0.004034226,0.034808838,0.042471841,0.033655782,0.193631628,0.049072043,0.035651047,0.430859577,0.005619184,0.082896762,1.532012482,0.638109547,0.407387,0.335465337,0.26116714,0.229084952,0.230183863,0.224359836,0.259381522,0.225346001,0.19864237,0.165391101,0.180688208,0.008450019,0.004556332,0.067483841,0.006881878,0.016908897,0.014965028,0.04030648,0.002040022,0.003973835,0.008434921,0.038724234,0.004824902,0.016707745,120,0.18522096,120.0057297,120,0.334745765,136,0,0.008368201,1.624772072,0.066369683,0.028123768,4.291225433,0.613119483,0.094773762,0.108949013,0.08944606,0.048970748,0.067404799,0.236489773,0.070564352,0.097523004,0.104609765,0.044364877,0.081458248,"Indie Dance","Todd Terje","Inspector Norse-Original Mix"
0.123054173,0.037716599,3.20590495,0.251344573,0.243251138,1.041767666,0.005481047,0.209774865,-24.50579813,1.375700559,-0.371925181,-0.21534876,-0.161924403,-0.121450629,-0.093541067,-0.032614644,-0.14957206,-0.179068367,-0.094382271,0.141077367,0.109334597,0.010749833,0.001613544,0.037642299,0.008849239,0.012262696,0.0282741,0.096356112,0.002485727,0.002529592,0.004164828,0.017952333,0.009013606,0.036501992,0.040602557,0.025941924,0.07575131,0.043931281,0.020543117,0.350546203,0.004157896,0.102630421,0.691588143,0.363812024,0.346901219,0.263242825,0.242566041,0.229330033,0.215221691,0.20466797,0.200312919,0.201106964,0.20124954,0.183823746,0.183362518,0.009110209,0.001410005,0.02999448,0.008306719,0.009516665,0.015096717,0.03800664,0.002171049,0.001957206,0.004934039,0.015184747,0.007348275,0.012412268,120,0.186788786,120.0061035,120,0.295857966,152,0.344827592,0.07421875,1.100095987,0.074676797,0.082221232,3.440647364,0.366780996,0.118973441,0.241385803,0.134297013,0.07739415,0.0840303,0.447175771,0.148866341,0.245332807,0.156886697,0.088338487,0.140588015,"Indie Dance",Anturage,"Bad Romance-Extended Mix"
0.068875027,0.087291674,3.080983082,0.208805246,0.261955297,0.469037454,0.012325657,0.094249374,-23.53814509,2.62218753,0.385838457,0.59666449,0.102597048,0.220310232,0.03916234,0.045633993,0.078622121,-0.002969114,-0.018558159,0.050814709,-0.007509744,0.015437201,0.002271901,0.089203537,0.009702912,0.030671294,0.009582055,0.088481607,0.00133897,0.00389359,0.01148136,0.035941379,0.005135568,0.043112695,0.037548464,0.059051401,0.14508684,0.060279135,0.034811784,0.305162542,0.009678141,0.088252324,1.693230537,0.629623972,0.445328099,0.394084284,0.396923999,0.247815205,0.219084994,0.202831549,0.20905538,0.177538529,0.172878141,0.163447348,0.157662472,0.014696187,0.002599446,0.071176425,0.010995778,0.028767547,0.00922281,0.077613613,0.001590492,0.004931037,0.010087763,0.030568666,0.007076198,0.019790638,240,0.132676269,124.0060501,123,0.319672108,129,0,0.008130081,1.568510175,0.131385043,0.061696783,6.164840221,0.782078981,0.083490215,0.080801129,0.023888348,0.013180793,0.046102989,0.334737897,0.145575374,0.174614578,0.051598839,0.034988891,0.114064753,"Indie Dance","Maceo Plex","Cinemax-Original Mix"
0.081046156,0.100698766,3.043718335,0.206375312,0.232884641,0.512150504,0.022795287,0.107676501,-24.01516038,2.118658862,-0.056202657,0.233425966,0.117320998,0.259047321,0.092862555,0.027004879,0.142061771,0.220298484,0.08679176,0.150761343,0.065129017,0.007632872,0.003378993,0.096076294,0.003175702,0.012680641,0.005100438,0.087674525,0.001995842,0.003725524,0.008169977,0.073372147,0.002819201,0.049907337,0.071856455,0.077333293,0.191263478,0.083476494,0.041689172,0.46253462,0.023059424,0.132546888,1.695116375,0.695327894,0.51643325,0.348058303,0.300908167,0.257746798,0.252546935,0.241217346,0.224368738,0.222181042,0.197351061,0.193688745,0.183277555,0.01028294,0.004651002,0.062532739,0.004048105,0.018380336,0.00600546,0.106546595,0.002645835,0.004043703,0.009675718,0.052606905,0.003301757,0.023477418,120,0.193069306,123.8686295,123,0.322314024,117,0,0.016260162,1.572001696,0.195528999,0.096120335,6.264810562,0.826707721,0.038148575,0.089223929,0.02839157,0.013130063,0.014774757,0.323392361,0.09439835,0.205280364,0.074721046,0.045537055,0.067531772,"Indie Dance","Mike Spirit","The Vaccine Is Love-Original Mix"
0.087806352,0.057225679,3.139140574,0.217593598,0.237302545,0.755062633,0.008860681,0.133816052,-23.59524083,1.838719388,0.062237042,0.457223881,0.090945657,0.103812992,0.151696286,0.062589531,0.016579368,0.018940036,-0.11956565,0.08019958,-0.01489354,0.003920527,0.00262368,0.098444324,0.014185624,0.014797318,0.00559954,0.127681082,0.001739234,0.006715505,0.007507906,0.026154935,0.004126095,0.052701793,0.056854617,0.045353492,0.149475237,0.066044197,0.034128107,0.493799431,0.008410983,0.136741304,0.782185634,0.622849087,0.476809252,0.297138841,0.28365056,0.230374863,0.234396436,0.233932152,0.2132329,0.219203392,0.230520565,0.201366542,0.178425408,0.004055305,0.00319302,0.065371953,0.017304435,0.012255077,0.005524939,0.102076733,0.002545125,0.007364233,0.007405326,0.027953285,0.004739529,0.025273273,120,0.166496163,118.4189301,117,0.456730723,123,0,0.076595746,1.586415291,0.162378237,0.067756705,3.507972717,0.882959008,0.032250993,0.02263226,0.02668805,0.014326505,0.025621891,0.171750382,0.065857723,0.047882378,0.075697787,0.035112441,0.030894091,"Indie Dance","Iron Curtis","Nektar-Benjamin Fröhlich Remix"
0.097524039,0.036828219,3.117528861,0.210964407,0.22435045,0.854436756,0.008050969,0.168812527,-24.72104052,2.007671911,0.12870527,0.307878893,-0.355525197,0.155386496,0.028094528,0.010616796,0.099091304,-0.048571996,-0.013578412,-0.034160134,-0.097725605,0.018735485,0.007131691,0.070117476,0.015576088,0.013945313,0.011218884,0.068886115,0.00164363,0.003659364,0.007810657,0.02826278,0.008578801,0.036017658,0.045722432,0.026243985,0.146355292,0.054218968,0.030270151,0.453217946,0.005555582,0.130359038,0.911600765,0.508992137,0.382831762,0.33579284,0.295952631,0.242698914,0.24995698,0.231333668,0.231904288,0.213398589,0.187678793,0.183248396,0.177357937,0.014066636,0.007287294,0.055465889,0.013530863,0.013187485,0.008533183,0.04492017,0.002007043,0.003645968,0.006924922,0.023956546,0.007914398,0.016000699,240,0.16088328,121.993187,123,0.388888896,117,0,0.062240664,1.252604485,0.09469682,0.100209765,4.05713129,0.514958978,0.221577972,0.139952704,0.080016725,0.060855825,0.048990857,0.389852226,0.256701529,0.186331302,0.12545003,0.127375484,0.127639323,"Indie Dance",Kvinn,"The Shadow-Original Mix"
0.04295569,0.093122441,3.041619356,0.172078686,0.234489184,0.361795131,0.015566137,0.061726988,-23.6936375,2.292792141,0.363816651,0.766583327,0.505662977,0.528111786,0.093190437,0.17696314,0.017832495,0.062653087,0.084231435,-0.004844071,-0.055414262,0.020373358,0.000923786,0.084318176,0.002219127,0.026807868,0.003413998,0.189482806,0.000785531,0.001157235,0.004529227,0.025280352,0.000916204,0.059737391,0.031330091,0.064405092,0.160407557,0.056400946,0.033329291,0.433874431,0.010841583,0.083189101,1.341829321,0.780453686,0.443929816,0.25799731,0.29309211,0.208696807,0.199751987,0.175095101,0.163256024,0.166989463,0.180862978,0.136381904,0.148214583,0.016995714,0.001104849,0.073688659,0.002519388,0.018374265,0.002652336,0.087477812,0.000917665,0.001158295,0.004637487,0.017191377,0.00106318,0.022825868,120,0.376271184,120.0333862,120,0.554621816,136,0,0.0041841,2.189412355,0.084061407,0.023255203,5.857731342,0.902557731,0.041164834,0.013123282,0.017995883,0.015236187,0.033957619,0.068203308,0.027912611,0.017303238,0.017513171,0.014080061,0.020568175,"Indie Dance","Damon Jee","Antiheroe-Rebolledo´s Cuco Heroe For Ever Version"
0.090393406,0.084303032,3.067443143,0.245745724,0.270970589,0.723178697,0.012668886,0.144145131,-23.49079528,2.126778246,0.503405758,0.358756192,0.198603183,0.129449402,0.001876892,-0.03880428,0.084899827,0.099574507,0.060691259,-0.047946735,-0.045312147,0.007642945,0.002660276,0.13633194,0.00906957,0.012365404,0.00642201,0.095564342,0.000951569,0.002749193,0.009789645,0.040720626,0.003368631,0.051099438,0.036571918,0.069861849,0.127318153,0.053697505,0.029549051,0.328615535,0.010202591,0.089808031,1.118260473,0.446594826,0.312052601,0.217277836,0.208070676,0.183944325,0.182260965,0.18994528,0.188314228,0.178589201,0.15926508,0.167864245,0.159804081,0.007492797,0.002392,0.060878281,0.009459466,0.01008,0.004648646,0.072513401,0.001020407,0.002361052,0.007495186,0.030261136,0.002811562,0.017249079,120,0.201032327,120.0162277,120,0.313559294,129,0.333333313,0.008368201,1.452574849,0.129207075,0.091509372,6.8076334,0.75094521,0.104892373,0.056780055,0.027611772,0.025746018,0.057302132,0.304888785,0.125823125,0.102828279,0.05944141,0.050404634,0.074079566,"Indie Dance","Damon Jee","Kronos-Wild Mix"
0.081919893,0.083304363,3.164733645,0.219606511,0.259451447,0.610777769,0.00702916,0.093750656,-22.36351155,2.16374096,0.186226405,0.428149881,0.102571128,0.130154406,0.086473293,0.081650315,-0.106371464,-0.091181092,0.006521952,0.18934048,0.207930744,0.005473316,0.002299678,0.070946588,0.011041232,0.048564243,0.015434674,0.088996167,0.000791108,0.007754353,0.008093584,0.025866276,0.002385403,0.039923985,0.028626864,0.05394151,0.099011268,0.037458778,0.025433802,0.237278633,0.006306405,0.053732966,0.438679452,0.259278347,0.29187604,0.216179159,0.235696827,0.208230343,0.19953893,0.231786151,0.225308002,0.239998245,0.236567235,0.205728705,0.191612812,0.005287211,0.002217048,0.041022697,0.011617937,0.032674693,0.015874354,0.056338067,0.000952827,0.009249288,0.007461044,0.023450612,0.002386572,0.014012859,120,0.185481787,117.9154816,117,0.177489221,123,0,0.012820513,1.586154938,0.153259709,0.096448489,5.156805515,0.743351281,0.119549125,0.066470906,0.041353554,0.019139107,0.017996417,0.286168069,0.167925641,0.099346332,0.059800733,0.029983323,0.023734584,"Indie Dance",HIGHLITE,"Hindiedance-Kendal Remix"
0.053497947,0.07305094,3.086886372,0.208343888,0.265115024,0.365005085,0.019217425,0.078234165,-24.58321431,2.813268504,0.457674398,0.380442726,0.19304542,0.216301339,0.034936001,-0.027663582,-0.04812683,0.033799879,0.08721168,0.166473284,0.097415598,0.029452168,0.001104634,0.134390875,0.005177351,0.010583735,0.015639093,0.087529594,0.000898937,0.003146307,0.006207163,0.034208979,0.00408639,0.055112393,0.032875604,0.05085091,0.161114391,0.068703117,0.036835793,0.241306745,0.018391394,0.086346918,1.348538023,0.530404584,0.327173315,0.30262842,0.24252364,0.239343949,0.207986757,0.210463286,0.194112907,0.219682963,0.196639098,0.205971403,0.188085541,0.030593648,0.001364713,0.064535575,0.005420967,0.010348378,0.016603171,0.099503166,0.00135488,0.003082126,0.005929776,0.033471477,0.004415797,0.020848431,120,0.301100024,122.0530167,123,0.347280324,117,0,0.012396694,1.63613081,0.194532856,0.099289201,7.164544106,0.871511281,0.083101183,0.036864117,0.012014846,0.007869609,0.014500041,0.264711648,0.168699354,0.091593497,0.033744831,0.02288094,0.029862178,"Indie Dance",AFFKT,"Hoydelight-Original Mix"
0.098838396,0.050643367,3.037484965,0.233620034,0.239082296,0.867712773,0.011425143,0.181970422,-24.84077082,1.693238033,0.651207763,0.568206651,0.274171912,0.136118058,0.000220377,-0.003866966,0.046812724,0.064013191,0.006274187,-0.014134333,-0.119963857,0.011899554,0.001120825,0.10837142,0.004095455,0.011258848,0.003726149,0.100464941,0.001094507,0.002448606,0.012679869,0.045943869,0.002000423,0.053074751,0.059912709,0.046400582,0.194919407,0.069907346,0.03088857,0.525313963,0.010933826,0.157598257,0.97514129,0.54343294,0.400351904,0.3097811,0.214596741,0.231403789,0.189305208,0.205893801,0.186693326,0.169501587,0.167018542,0.166406906,0.153585176,0.012299171,0.000977208,0.093202525,0.004537166,0.012596468,0.003376537,0.075380904,0.001057262,0.002275306,0.012072469,0.040348641,0.001784834,0.023568584,240,0.11969532,122.0413666,123,0.35135138,115,0.578947365,0.033195022,1.500377893,0.088975303,0.108346865,6.349347115,0.639275253,0.083706848,0.041561883,0.050235514,0.1070434,0.11169789,0.319438934,0.114844032,0.075339213,0.080115423,0.162114039,0.146282554,"Indie Dance","Lena Platonos","IRINA-Echonomist Remix"
0.065559484,0.082370801,3.097821677,0.188040979,0.230876135,0.483437507,0.009047812,0.084417513,-23.08567859,2.303039061,0.251640383,0.402997069,0.230926037,0.263560142,0.072572865,0.097375027,0.09768188,0.164602433,-0.056039313,-0.000992801,-0.054134843,0.009726218,0.001851204,0.09557292,0.006192974,0.010236471,0.004636976,0.101200312,0.000556288,0.004136535,0.01477711,0.063187428,0.003511089,0.054931801,0.028781109,0.05311761,0.148037879,0.039446296,0.02339595,0.246164081,0.008845731,0.065990736,0.838378792,0.358832685,0.282552695,0.223278593,0.19709288,0.195414105,0.207518659,0.216606573,0.209476924,0.213853341,0.194972341,0.169362255,0.169791563,0.008441257,0.002468713,0.049119744,0.005585039,0.009683042,0.00383852,0.073096784,0.000668472,0.003513303,0.011155068,0.035919385,0.003748785,0.020825572,120,0.130016051,122.9877319,123,0.020576119,117,0,0.00409836,1.497482061,0.144172803,0.083158292,5.374447346,0.815846086,0.080124177,0.050108574,0.03423506,0.016977049,0.032026533,0.20676209,0.087623596,0.063629746,0.05710867,0.028318143,0.055278264,"Indie Dance",Howling,"Need You Now-Adriatique Remix"
0.034637557,0.081049059,3.137737072,0.143138702,0.207760934,0.206006992,0.011601089,0.04123832,-24.62735245,2.661019418,-0.056517484,-0.103243166,-0.026224896,0.08768657,0.019820805,0.025886876,0.105069593,0.034185085,0.004291801,0.173516488,0.090792486,0.006352859,0.007033901,0.161874186,0.00260549,0.007368663,0.019133642,0.131900856,0.000565614,0.002130753,0.003518727,0.028579601,0.006142634,0.069720906,0.019173098,0.052423628,0.131873821,0.045047937,0.035464885,0.152659588,0.01311283,0.02268114,1.115955764,0.332813299,0.374552424,0.245209616,0.218205688,0.225201126,0.22274515,0.21824093,0.180323986,0.187988717,0.179924243,0.196091059,0.187707624,0.006149468,0.005865335,0.06687935,0.003042982,0.00818238,0.011555433,0.075071594,0.000482832,0.002337249,0.002652447,0.025756093,0.006273482,0.01576743,240,0.120105819,119.9873581,120,0.337078691,80,0,0.140909091,1.231076956,0.111013487,0.074545555,3.124074459,0.669632912,0.228670418,0.084559135,0.025603225,0.007836213,0.015310496,0.303380907,0.262142122,0.095590644,0.025381727,0.007350529,0.016459763,"Indie Dance","Mita Gami","What If It's All Alright-Original Mix"
0.092417487,0.045199803,3.079429644,0.201441542,0.211245176,0.916653541,0.009175652,0.169003765,-23.88003378,1.728392028,0.15392548,0.347144304,-0.129633091,0.043655465,0.034693914,0.15019519,0.032077336,0.090305349,-0.041583477,-0.057183812,-0.061413714,0.010895863,0.009982262,0.084455867,0.009222632,0.014297068,0.011856845,0.040478128,0.001911472,0.002983605,0.021898358,0.031711927,0.003970766,0.033531104,0.037903151,0.028635661,0.180201493,0.05404649,0.033953836,0.403246765,0.006333562,0.100509754,1.26262899,0.538818757,0.416982139,0.35913041,0.304438063,0.287850742,0.258333967,0.23997785,0.237996047,0.238720854,0.228569215,0.214645342,0.204226716,0.012323289,0.013818228,0.047802914,0.009572621,0.012294384,0.009588848,0.024780976,0.002209036,0.002807515,0.018497913,0.020517927,0.004145031,0.011357225,120,0.195806028,120.9130554,120,0.392070472,112,0.583333313,0.020920502,1.128739953,0.072807975,0.059503954,5.91605854,0.580656767,0.127225399,0.144995153,0.078306533,0.060688633,0.035091955,0.320480347,0.131658748,0.217226684,0.102227703,0.085634053,0.043119922,"Indie Dance",Far&High,"Alone-Original Mix"
0.164345711,0.04444338,3.072225487,0.296116685,0.254419266,1.491741479,0.007837857,0.342297251,-24.11113672,0.902969252,-0.281277813,0.010735588,-0.116694936,0.010498382,0.110696341,0.20813071,-0.034452063,-0.214758937,-0.086304247,0.111579693,0.063511096,0.008674392,0.007720136,0.070499915,0.01759966,0.019099885,0.011732808,0.048825072,0.001629101,0.002513973,0.007510724,0.013573776,0.002577054,0.031831364,0.069027793,0.059537206,0.223695943,0.070914566,0.024929486,0.652324295,0.007223741,0.216957897,1.075631249,0.56993188,0.49954051,0.305574463,0.282308477,0.246737175,0.226318823,0.234844629,0.2030763,0.21879285,0.188901091,0.171097913,0.150892528,0.007334064,0.007850535,0.070796669,0.016881391,0.019461908,0.00799443,0.045570942,0.001563363,0.002387125,0.00744335,0.012864911,0.00301312,0.020438342,120,0.214483278,121.0430756,120,0.414225936,133,0.5,0.004149378,1.693115354,0.163731813,0.115971833,6.349347115,0.630582511,0.062683746,0.062240783,0.09709236,0.06985651,0.08532244,0.442282259,0.174831897,0.100414515,0.153904364,0.111765854,0.140534744,"Indie Dance","Cosmo & Kramer","Muscle Beach-Original Mix"
0.086355004,0.020663193,3.089000114,0.19071184,0.217814302,0.786603418,0.008626899,0.146447481,-25.48582937,1.76840032,0.1020552,0.348953651,0.216470453,0.167276006,0.144102254,0.165258761,0.163054313,0.074017486,-0.037160727,0.122490382,0.064859553,0.009006949,0.006972295,0.092275018,0.004314114,0.025261402,0.006577012,0.101818626,0.002216118,0.004485489,0.011390596,0.022037696,0.002221015,0.040192694,0.024995059,0.025192493,0.18375235,0.02670262,0.018567663,0.255653975,0.00873211,0.055163854,1.019797057,0.277687891,0.235086169,0.200744067,0.208112593,0.18100063,0.191290708,0.17696211,0.180565762,0.163092801,0.174180093,0.160104108,0.158103928,0.007465691,0.006124676,0.050520534,0.003972988,0.016126644,0.004869981,0.064160002,0.002160672,0.003338339,0.008791915,0.01713927,0.002043018,0.015397456,240,0.177590426,124.0226517,123,0.32520324,0,0,0,2.143665075,0.286474824,0.471382439,3.507972717,0.693966746,0.089479499,0.092354417,0.07676997,0.037099399,0.025974568,0.20545502,0.073913045,0.076731637,0.068538912,0.035108525,0.039884105,"Indie Dance",Lopezhouse,"Dusseldorf-Original Mix"
0.078474865,0.061127296,3.019228555,0.232625975,0.249021166,0.674239994,0.016624859,0.150971937,-24.32491909,1.843444963,0.190529923,0.250636436,0.278287155,0.14588776,-0.033192103,-0.025577692,0.1439582,0.110965224,0.020754968,0.073638024,0.049001489,0.006391077,0.001154305,0.165256406,0.007015986,0.011980862,0.005518741,0.082832052,0.001019625,0.003248983,0.007038173,0.048734197,0.004429118,0.0635563,0.057807497,0.050108383,0.234094216,0.078207755,0.028123799,0.575939154,0.01387503,0.18072887,1.644937092,0.646803885,0.461746127,0.373908861,0.353924271,0.292193616,0.255129121,0.250836941,0.256009779,0.239558567,0.212064357,0.204012147,0.176014379,0.008681276,0.001483347,0.122342167,0.009144783,0.013675655,0.007052513,0.097406042,0.001424342,0.003785564,0.008527285,0.050313961,0.006585902,0.029415818,120,0.16464141,122.9755707,123,0.03773582,157,0.375,0.132075474,1.6726228,0.134852499,0.093767226,6.524329185,0.726664066,0.090302706,0.085400462,0.050499827,0.031712625,0.038169887,0.338637501,0.132974833,0.125115559,0.078191347,0.045297589,0.047413044,"Indie Dance","Skiclub Toggenburg","Zmorge mit Pascal-Roman Fluegel Remix"
0.051633376,0.10536667,3.050283844,0.187935832,0.234006824,0.366258623,0.013237321,0.057559509,-24.12124949,2.291316632,0.504462525,0.572257096,0.15010519,0.259160612,0.222458547,0.212590144,0.077289856,0.125179634,0.112959942,0.160088076,0.080063559,0.003445289,0.002033854,0.191277602,0.003173607,0.015843896,0.00563327,0.078436628,0.001005153,0.003221906,0.008535719,0.044971876,0.000975503,0.06090133,0.039404258,0.103195617,0.151949552,0.074000614,0.04079077,0.290685413,0.009785903,0.071429507,1.628942504,0.555510663,0.467393368,0.331641569,0.297235355,0.241012776,0.218553232,0.216040084,0.22107024,0.20744191,0.188788898,0.172177405,0.180122373,0.003639541,0.002408099,0.078709347,0.003427875,0.012188197,0.005314756,0.058211744,0.001793521,0.003836651,0.00726038,0.029750649,0.001314397,0.018666429,120,0.182240703,124.0027084,123,0.326530576,129,0,0.00406504,1.695196033,0.314100355,0.12229269,5.266125202,0.873534143,0.049083754,0.049716469,0.01544175,0.011725632,0.003721289,0.279917151,0.127317637,0.137733206,0.043353684,0.041826606,0.009992765,"Indie Dance",Agoria,"Call Of The Wild-Glowal Wild Remix"
0.079399269,0.042308008,3.068556352,0.222423969,0.259081399,0.623477714,0.012770589,0.120721903,-24.27703841,2.152708263,0.062804884,0.337633928,-0.037885738,0.167453293,-0.003569863,0.065247567,0.141414225,0.193116237,-0.004196207,-0.026688886,0.011857062,0.00684156,0.002544355,0.087102771,0.013359817,0.014437335,0.006102664,0.053904272,0.001675932,0.004929022,0.020079567,0.081301936,0.008064838,0.049621815,0.044500371,0.034658705,0.205775765,0.0586768,0.032786001,0.378377118,0.011424873,0.106018281,1.255918922,0.614900444,0.336658093,0.292234976,0.280809967,0.242817462,0.229779523,0.212578622,0.238352328,0.241566655,0.211553754,0.201357053,0.175734803,0.008059984,0.003924738,0.100520471,0.015479286,0.014716758,0.006414569,0.071932807,0.001826729,0.006291812,0.020709593,0.058922775,0.012012037,0.023347784,120,0.170234717,123.8484039,123,0.275423706,129,0,0.028455285,1.377631664,0.16118288,0.089915551,6.216027737,0.793937564,0.057220679,0.059925795,0.036952157,0.028429668,0.036124833,0.325765789,0.115839958,0.128292337,0.070211545,0.059171606,0.074938074,"Indie Dance",Storken,"Lille Vals-Original Mix"
0.087686251,0.063902353,3.108633563,0.21851585,0.246650296,0.727432489,0.009035493,0.121065381,-23.83630936,1.752545961,0.136989611,0.526457218,0.267580106,0.132553123,0.099352136,0.041904266,0.097506082,0.116757483,0.193228924,0.121199129,0.035232185,0.007145135,0.003767428,0.072357237,0.004420282,0.014332308,0.009239797,0.077607074,0.002475009,0.00471797,0.012639056,0.066503283,0.002054252,0.0421655,0.043925982,0.043971807,0.157027231,0.052520324,0.02660872,0.428714131,0.007335278,0.106842869,1.070343547,0.555896344,0.453056084,0.346279928,0.28825497,0.271924741,0.26455799,0.269575812,0.232188596,0.244634202,0.237493321,0.20147224,0.195316401,0.007203121,0.0047487,0.057214959,0.00407004,0.017064772,0.010499585,0.067518597,0.003584305,0.006450359,0.011523232,0.048188988,0.002783737,0.017352116,120,0.161487383,120.0136414,120,0.299145341,110,0,0.012605042,1.236190319,0.084212296,0.050963514,4.391215324,0.805018067,0.038486917,0.042237882,0.07116922,0.032563947,0.021636959,0.282964081,0.063828863,0.078128159,0.147217453,0.068761118,0.034203585,"Indie Dance",Låpsley,"Operator-DJ Koze's 12 inch Extended Disco Version"
